subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
10	2	27	tom	5	CNh4_2.wav	SPnegf2_2.wav	CN_SPneg	2	3	directvalide	2.2235	1.4316	h4	f2	0	1	3.2235	4.5628	5.9944	6.9944	9.7871	0.0022558	1.0014	3.2244	4.5645	5.9953	6.9958	9.2885	2.2926	1.3393
10	2	27	tom	5	CNf2_5.wav	SPnegf1_5.wav	CN_SPneg	5	2	valid	2.315	0.95098	f2	f1	9.7871	10.7871	13.102	14.1854	15.1364	16.1364	21.002	9.8032	10.788	13.1029	14.1866	15.1373	16.1379	20.5035	4.3656	1.0834
10	2	27	tom	5	CPh4_10.wav	SNposf3_10.wav	CP_SNpos	10	4	valid	2.1244	0.85544	h4	f3	21.002	22.002	24.1264	24.7731	25.6285	26.6285	30.9903	21.0175	22.0034	24.1273	24.7745	25.6294	26.6297	30.4915	3.8618	0.6467
10	2	27	tom	5	CPf2_2.wav	SNposf3_2.wav	CP_SNpos	2	2	valid	1.6952	1.1631	f2	f3	30.9903	31.9903	33.6855	34.5064	35.6694	36.6694	40.6562	31.005	31.9916	33.6864	34.5077	35.6703	36.6709	40.1576	3.4867	0.82085
10	2	27	tom	5	CNh1_15.wav	SNnegf3_15.wav	CN_SNneg	15	4	valid	1.6736	1.0843	h1	f3	40.6562	41.6562	43.3298	44.4245	45.5089	46.5089	49.3033	40.6715	41.6574	43.3307	44.426	45.5098	46.5101	48.8045	2.2945	1.0947
10	2	27	tom	5	CNh1_2.wav	SNnegh2_2.wav	CN_SNneg	2	3	directvalide	1.6283	1.1344	h1	h2	49.3033	50.3033	51.9316	53.0699	54.2043	55.2043	56.4813	49.3177	50.3048	51.9326	53.0715	54.2053	55.2057	55.9827	0.77698	1.1383
10	2	27	tom	5	CPf2_3.wav	SNposh2_3.wav	CP_SNpos	3	4	valid	1.7274	1.1263	f2	h2	56.4813	57.4813	59.2087	59.7403	60.8666	61.8666	63.1634	56.4975	57.4826	59.2096	59.7413	60.8675	61.8678	62.6647	0.7969	0.53155
10	2	27	tom	5	CNh3_8.wav	SPnegh1_8.wav	CN_SPneg	8	4	valid	2.0439	1.3794	h3	h1	63.1634	64.1634	66.2074	67.5429	68.9223	69.9223	73.4672	63.1785	64.1648	66.2083	67.5441	68.9232	69.9234	72.9683	3.0449	1.3355
10	2	27	tom	5	CNh2_16.wav	SPnegh3_16.wav	CN_SPneg	16	1	valid	2.0371	0.79438	h2	h3	73.4672	74.4672	76.5043	77.3452	78.1395	79.1395	83.3642	73.4827	74.4685	76.5052	77.3465	78.1405	79.1408	82.8655	3.7247	0.8409
10	2	27	tom	5	CNh2_14.wav	SNnegf4_14.wav	CN_SNneg	14	2	valid	1.8744	1.262	h2	f4	83.3642	84.3642	86.2387	87.4597	88.7217	89.7217	92.1379	83.3803	84.3654	86.2397	87.461	88.723	89.7232	91.6395	1.9162	1.2211
10	2	27	tom	5	CNh1_12.wav	SNnegf2_12.wav	CN_SNneg	12	4	valid	1.8513	0.83299	h1	f2	92.1379	93.1379	94.9892	95.6058	96.4388	97.4388	99.6569	92.1534	93.1392	94.9902	95.6071	96.4398	97.4402	99.1584	1.7181	0.61661
10	2	27	tom	5	CNh1_10.wav	SPnegf1_10.wav	CN_SPneg	10	1	valid	1.8328	0.98107	h1	f1	99.6569	100.6569	102.4897	103.5387	104.5198	105.5198	107.1249	99.6731	100.6584	102.4906	103.5401	104.5207	105.5211	106.6262	1.1051	1.049
10	2	27	tom	5	CPf1_8.wav	SNposf2_8.wav	CP_SNpos	8	3	valid	1.4084	0.85624	f1	f2	107.1249	108.1249	109.5333	110.9081	111.7643	112.7643	117.5304	107.1402	108.1262	109.5342	110.9094	111.7653	112.7655	117.0316	4.266	1.3748
10	2	27	tom	5	CPf1_5.wav	SPposh4_5.wav	CP_SPpos	5	4	valid	2.1397	0.82456	f1	h4	117.5304	118.5304	120.6701	121.467	122.2916	123.2916	125.5821	117.5452	118.5318	120.671	121.4681	122.2925	123.2929	125.0834	1.7905	0.79691
10	2	27	tom	5	CPh4_14.wav	SNposh3_14.wav	CP_SNpos	14	3	directvalide	2.2474	1.2057	h4	h3	125.5821	126.5821	128.8295	129.8798	131.0855	132.0855	134.1721	125.5976	126.5834	128.8303	129.8807	131.0864	132.0869	133.6735	1.5866	1.0504
10	2	27	tom	5	CNf4_7.wav	SNnegf3_7.wav	CN_SNneg	7	1	valid	2.546	1.2541	f4	f3	134.1721	135.1721	137.7181	138.6627	139.9168	140.9168	142.8554	134.1874	135.1735	137.7191	138.664	139.9177	140.918	142.3567	1.4386	0.94458
10	2	27	tom	5	CNf2_11.wav	SNnegf4_11.wav	CN_SNneg	11	1	valid	2.744	1.2517	f2	f4	142.8554	143.8554	146.5995	147.4097	148.6614	149.6614	151.2326	142.8708	143.8569	146.6004	147.411	148.6623	149.6624	150.7337	1.0713	0.81021
10	2	27	tom	5	CNf3_4.wav	SPnegf1_4.wav	CN_SPneg	4	5	valid	2.0373	1.267	f3	f1	151.2326	152.2326	154.2699	155.2642	156.5312	157.5312	159.3227	151.2477	152.234	154.2708	155.2655	156.5321	157.5326	158.8241	1.2916	0.99428
10	2	27	tom	5	CNh2_11.wav	SPnegf1_11.wav	CN_SPneg	11	2	valid	2.2526	1.1135	h2	f1	159.3227	160.3227	162.5753	163.929	165.0425	166.0425	167.8582	159.3401	160.324	162.5762	163.9302	165.0435	166.0437	167.3594	1.3157	1.3537
10	2	27	tom	5	CNh4_14.wav	SPnegf3_14.wav	CN_SPneg	14	4	valid	2.6	1.071	h4	f3	167.8582	168.8582	171.4582	172.2584	173.3295	174.3295	176.0543	167.8766	168.8596	171.4591	172.2597	173.3303	174.3307	175.5555	1.2248	0.80022
10	2	27	tom	5	CNh2_7.wav	SPnegh1_7.wav	CN_SPneg	7	4	valid	2.3136	1.3312	h2	h1	176.0543	177.0543	179.3678	180.6289	181.9601	182.9601	184.3161	176.0706	177.0556	179.3687	180.6303	181.961	182.9615	183.8174	0.85597	1.2611
10	2	27	tom	5	CPf4_9.wav	SPposh2_9.wav	CP_SPpos	9	3	valid	2.0725	1.1019	f4	h2	184.3161	185.3161	187.3886	188.2507	189.3526	190.3526	192.4629	184.3314	185.3176	187.3895	188.252	189.3535	190.3539	191.9643	1.6104	0.86209
10	2	27	tom	5	CPf3_1.wav	SNposh1_1.wav	CP_SNpos	1	3	valid	2.2437	0.97426	f3	h1	192.4629	193.4629	195.7066	197.0023	197.9765	198.9765	202.04	192.4776	193.4643	195.7075	197.0037	197.9774	198.9778	201.5413	2.5635	1.2957
10	2	27	tom	5	CNf1_9.wav	SNnegh3_9.wav	CN_SNneg	9	4	nonvalid	2.1994	1.1573	f1	h3	202.04	203.04	205.2393	205.7473	206.9046	207.9046	213.4046	202.0545	203.0412	205.2403	205.7484	206.9062	207.9065	NaN	NaN	0.50795
10	2	27	tom	5	CNh4_6.wav	SNnegf2_6.wav	CN_SNneg	6	3	valid	2.9964	0.96653	h4	f2	213.4046	214.4046	217.401	218.194	219.1605	220.1605	222.045	213.4066	214.4063	217.4019	218.1953	219.1614	220.1618	221.5463	1.3845	0.79298
10	2	27	tom	5	CPf2_7.wav	SNposh1_7.wav	CP_SNpos	7	3	valid	1.8314	0.97909	f2	h1	222.045	223.045	224.8764	225.5975	226.5766	227.5766	229.794	222.0611	223.0462	224.8773	225.5988	226.5776	227.5779	229.2953	1.7174	0.72114
10	2	27	tom	5	CNf4_3.wav	SNnegh2_3.wav	CN_SNneg	3	5	valid	3.3344	1.1466	f4	h2	229.794	230.794	234.1284	234.7141	235.8607	236.8607	239.5094	229.8132	230.7949	234.1293	234.7152	235.8616	236.8616	239.0104	2.1487	0.58564
10	2	27	tom	5	CPf3_11.wav	SNposf4_11.wav	CP_SNpos	11	3	valid	2.5626	1.0414	f3	f4	239.5094	240.5094	243.072	243.9019	244.9432	245.9432	248.0171	239.5244	240.5109	243.073	243.9032	244.9442	245.9444	247.5183	1.5739	0.82982
10	2	27	tom	5	CPh2_10.wav	SPposf4_10.wav	CP_SPpos	10	1	valid	1.7423	1.0568	h2	f4	248.0171	249.0171	250.7594	251.4624	252.5192	253.5192	254.8816	248.0322	249.0186	250.7603	251.4635	252.52	253.5206	254.383	0.86249	0.70295
10	2	27	tom	5	CPf1_9.wav	SNposh1_9.wav	CP_SNpos	9	4	valid	1.917	0.95016	f1	h1	254.8816	255.8816	257.7986	258.5975	259.5477	260.5477	264.5369	254.8984	255.8829	257.7996	258.5988	259.5485	260.5491	264.0383	3.4893	0.79886
10	2	27	tom	5	CNh1_8.wav	SNnegf4_8.wav	CN_SNneg	8	5	valid	1.9775	1.1183	h1	f4	264.5369	265.5369	267.5144	269.0052	270.1235	271.1235	272.5011	264.552	265.5384	267.5153	269.0064	270.1245	271.1248	272.0023	0.87756	1.4908
10	2	27	tom	5	CPh4_6.wav	SPposf1_6.wav	CP_SPpos	6	2	valid	2.3583	1.0834	h4	f1	272.5011	273.5011	275.8593	276.9158	277.9992	278.9992	284.3922	272.5157	273.5023	275.8603	276.9171	278.0001	279.0004	283.8935	4.893	1.0564
10	2	27	tom	5	CPh4_5.wav	SNposf2_5.wav	CP_SNpos	5	5	valid	2.2763	1.0086	h4	f2	284.3922	285.3922	287.6685	288.9218	289.9304	290.9304	291.9303	284.407	285.3936	287.6694	288.9229	289.9313	290.9316	291.4314	0.49985	1.2532
10	2	27	tom	5	CPf1_1.wav	SPposf2_1.wav	CP_SPpos	1	1	valid	2.1233	1.0405	f1	f2	291.9303	292.9303	295.0536	296.1399	297.1805	298.1805	299.3811	291.9448	292.9315	295.0545	296.1411	297.1813	298.1817	298.8823	0.7006	1.0863
10	2	27	tom	5	CPh2_13.wav	SNposf4_13.wav	CP_SNpos	13	4	valid	1.8256	1.4005	h2	f4	299.3811	300.3811	302.2067	303.0718	304.4722	305.4722	309.7911	299.3966	300.3823	302.2076	303.0729	304.4732	305.4734	309.2923	3.8189	0.86507
