subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
18	2	27	sarcasm	4	CNf1_7.wav	SNnegh2_7.wav	CN_SNneg	7	2	valid	2.0374	1.0775	f1	h2	0	1	3.0374	3.695	4.7725	5.7725	7.6504	0.0025224	1.0017	3.0387	3.6966	4.774	5.7741	7.1521	1.3779	0.6576
18	2	27	sarcasm	4	CNf2_15.wav	SNnegh4_15.wav	CN_SNneg	15	3	directvalide	2.1254	1.081	f2	h4	7.6504	8.6504	10.7758	11.697	12.7779	13.7779	15.7183	7.6691	8.6521	10.7771	11.6988	12.7798	13.7802	15.2205	1.4404	0.92119
18	2	27	sarcasm	4	CPf4_6.wav	SNposh3_6.wav	CP_SNpos	6	4	valid	2.2631	0.95163	f4	h3	15.7183	16.7183	18.9814	20.2293	21.1809	22.1809	23.485	15.7356	16.72	18.9827	20.2306	21.1823	22.1827	22.9867	0.80404	1.2479
18	2	27	sarcasm	4	CNf3_12.wav	SNnegf1_12.wav	CN_SNneg	12	2	valid	1.9961	0.76739	f3	f1	23.485	24.485	26.481	27.3913	28.1587	29.1587	30.3254	23.5019	24.4867	26.4824	27.3931	28.1601	29.1602	29.8269	0.66673	0.9103
18	2	27	sarcasm	4	CPf3_3.wav	SPposf1_3.wav	CP_SPpos	3	4	valid	1.8647	1.2007	f3	f1	30.3254	31.3254	33.1902	33.9812	35.182	36.182	37.4185	30.3394	31.3273	33.1916	33.9827	35.1834	36.1834	36.9199	0.7365	0.79104
18	2	27	sarcasm	4	CPh2_5.wav	SNposh3_5.wav	CP_SNpos	5	4	valid	2.2688	0.89519	h2	h3	37.4185	38.4185	40.6873	42.135	43.0302	44.0302	48.5051	37.4331	38.4202	40.6887	42.1368	43.0316	44.0319	48.0068	3.9749	1.4477
18	2	27	sarcasm	4	CNf2_2.wav	SPnegh1_2.wav	CN_SPneg	2	5	valid	1.969	1.7807	f2	h1	48.5051	49.5051	51.4742	52.3092	54.0898	55.0898	57.1538	48.5201	49.5069	51.4755	52.3109	54.0912	55.0916	56.6556	1.564	0.83499
18	2	27	sarcasm	4	CPh3_13.wav	SPposf4_13.wav	CP_SPpos	13	4	valid	1.7581	1.0157	h3	f4	57.1538	58.1538	59.9119	61.0579	62.0737	63.0737	64.9869	57.1694	58.1556	59.9133	61.0597	62.075	63.0755	64.4887	1.4132	1.146
18	2	27	sarcasm	4	CNh2_7.wav	SPnegf3_7.wav	CN_SPneg	7	4	valid	2.3136	1.1581	h2	f3	64.9869	65.9869	68.3004	68.8749	70.033	71.033	76.4188	65.0076	65.9886	68.3018	68.8766	70.0343	71.0348	75.9206	4.8858	0.57442
18	2	27	sarcasm	4	CPh2_1.wav	SNposf2_1.wav	CP_SNpos	1	5	valid	2.1184	1.0681	h2	f2	76.4188	77.4188	79.5372	80.541	81.6091	82.6091	87.8173	76.4387	77.4204	79.5385	80.5427	81.6105	82.6105	87.3187	4.7082	1.0038
18	2	27	sarcasm	4	CNf3_1.wav	SNnegh2_1.wav	CN_SNneg	1	3	nokey	2.1499	1.1588	f3	h2	87.8173	88.8173	90.9672	92.2646	93.4235	94.4235	99.9235	87.8374	88.8188	90.9686	92.2664	93.4248	94.4252	NaN	NaN	1.2974
18	2	27	sarcasm	4	CNh2_10.wav	SPnegf3_10.wav	CN_SPneg	10	3	nokey	2.0737	1.1291	h2	f3	99.9235	100.9235	102.9971	104.0491	105.1781	106.1781	111.6781	99.9249	100.9249	102.9986	104.0509	105.1796	106.18	NaN	NaN	1.0519
18	2	27	sarcasm	4	CNh3_8.wav	SNnegh2_8.wav	CN_SNneg	8	5	valid	2.0439	0.92705	h3	h2	111.6781	112.6781	114.7221	116.017	116.944	117.944	119.2789	111.6797	112.6797	114.7234	116.0186	116.9454	117.9458	118.7807	0.83486	1.2949
18	2	27	sarcasm	4	CPf3_10.wav	SNposf2_10.wav	CP_SNpos	10	5	valid	1.7297	0.85333	f3	f2	119.2789	120.2789	122.0085	122.864	123.7174	124.7174	127.7247	119.2967	120.2806	122.0099	122.8657	123.7188	124.7191	127.2264	2.5073	0.85553
18	2	27	sarcasm	4	CNh2_16.wav	SNnegf2_16.wav	CN_SNneg	16	3	directvalide	2.0371	0.65016	h2	f2	127.7247	128.7247	130.7618	131.9786	132.6288	133.6288	134.1291	127.7391	128.726	130.7632	131.9804	132.6301	133.6301	133.6304	0.0002647	1.2169
