subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
17	2	24	prosody	5	CPh3_2.wav	SPposf1_2.wav	CP_SPpos	2	5	valid	1.9234	1.5529	h3	f1	0	1	2.9234	3.4902	5.0431	6.0431	7.4824	0.0027474	1.0018	2.9248	3.4917	5.0444	6.0446	6.9839	0.93929	0.56676
17	2	24	prosody	5	CNh3_5.wav	SNnegh2_5.wav	CN_SNneg	5	2	valid	1.9799	0.94333	h3	h2	7.4824	8.4824	10.4623	11.0063	11.9497	12.9497	14.059	7.5012	8.484	10.4636	11.0079	11.951	12.9512	13.5605	0.60933	0.54406
17	2	24	prosody	5	CPh3_7.wav	SNposh4_7.wav	CP_SNpos	7	4	valid	1.8993	1.267	h3	h4	14.059	15.059	16.9582	18.4435	19.7105	20.7105	23.8152	14.0748	15.0605	16.9596	18.4451	19.7119	20.7118	23.3165	2.6046	1.4853
17	2	24	prosody	5	CNf1_4.wav	SNnegf3_4.wav	CN_SNneg	4	2	valid	1.5589	1.3582	f1	f3	23.8152	24.8152	26.374	27.2368	28.595	29.595	30.7348	23.8307	24.8169	26.3755	27.2384	28.5964	29.5965	30.2364	0.63984	0.86271
17	2	24	prosody	5	CPf2_1.wav	SNposh2_1.wav	CP_SNpos	1	3	directvalide	2.2717	1.0612	f2	h2	30.7348	31.7348	34.0065	35.2385	36.2998	37.2998	38.6299	30.7512	31.7364	34.0079	35.2401	36.3011	37.3014	38.1315	0.83015	1.232
17	2	24	prosody	5	CPf4_13.wav	SNposh3_13.wav	CP_SNpos	13	2	valid	2.0673	0.91535	f4	h3	38.6299	39.6299	41.6973	43.1241	44.0394	45.0394	47.9318	38.6458	39.6316	41.6987	43.1257	44.0408	45.0412	47.4335	2.3924	1.4268
17	2	24	prosody	5	CNh3_12.wav	SNnegh2_12.wav	CN_SNneg	12	2	valid	2.1734	0.91893	h3	h2	47.9318	48.9318	51.1052	52.4955	53.4144	54.4144	56.1477	47.9478	48.9333	51.1067	52.497	53.4158	54.416	55.6492	1.2332	1.3902
17	2	24	prosody	5	CPf4_9.wav	SNposh3_9.wav	CP_SNpos	9	3	valid	2.0725	1.121	f4	h3	56.1477	57.1477	59.2201	60.6791	61.8001	62.8001	65.2868	56.1639	57.1493	59.2215	60.6806	61.8021	62.8023	64.7891	1.9868	1.4589
17	2	24	prosody	5	CPh2_13.wav	SPposf1_13.wav	CP_SPpos	13	5	valid	1.8256	1.0322	h2	f1	65.2868	66.2868	68.1125	69.4084	70.4407	71.4407	72.6789	65.3104	66.2886	68.1139	69.4103	70.442	71.4423	72.1805	0.7382	1.296
17	2	24	prosody	5	CPh3_12.wav	SPposh1_12.wav	CP_SPpos	12	4	valid	1.9436	0.81029	h3	h1	72.6789	73.6789	75.6225	76.9959	77.8062	78.8062	80.4298	72.6948	73.6806	75.6238	76.9975	77.8075	78.8077	79.9313	1.1236	1.3734
17	2	24	prosody	5	CPh1_5.wav	SNposf1_5.wav	CP_SNpos	5	4	valid	2.0209	0.98107	h1	f1	80.4298	81.4298	83.4507	84.0844	85.0654	86.0654	89.1829	80.4459	81.4315	83.452	84.0861	85.0668	86.067	88.6844	2.6174	0.63369
17	2	24	prosody	5	CNh4_10.wav	SNnegf2_10.wav	CN_SNneg	10	2	valid	2.1066	0.90413	h4	f2	89.1829	90.1829	92.2895	92.9076	93.8117	94.8117	96.3429	89.1989	90.1845	92.2909	92.9092	93.8131	94.8133	95.8444	1.0312	0.61808
17	2	24	prosody	5	CPh2_4.wav	SNposh3_4.wav	CP_SNpos	4	2	valid	2.4925	1.2742	h2	h3	96.3429	97.3429	99.8354	101.3083	102.5826	103.5826	105.8325	96.3589	97.3445	99.8368	101.3097	102.584	103.5842	105.3341	1.7499	1.473
17	2	24	prosody	5	CPf1_3.wav	SPposf2_3.wav	CP_SPpos	3	4	valid	1.7364	1.1189	f1	f2	105.8325	106.8325	108.5689	109.1403	110.2592	111.2592	112.6308	105.8483	106.8341	108.5704	109.1419	110.2606	111.2608	112.1324	0.87157	0.57138
17	2	24	prosody	5	CNh3_13.wav	SPnegf4_13.wav	CN_SPneg	13	3	directvalide	2.3791	0.99007	h3	f4	112.6308	113.6308	116.0099	117.3141	118.3041	119.3041	120.0877	112.6471	113.6325	116.0112	117.3156	118.3055	119.3057	119.5892	0.28351	1.3042
17	2	24	prosody	5	CNh4_11.wav	SPnegh1_11.wav	CN_SPneg	11	1	valid	3.0043	1.4469	h4	h1	120.0877	121.0877	124.092	124.8802	126.3271	127.3271	130.5369	120.1034	121.0893	124.0933	124.8818	126.3285	127.3286	130.0384	2.7098	0.78821
17	2	24	prosody	5	CPf3_5.wav	SPposf1_5.wav	CP_SPpos	5	4	valid	2.4425	0.86973	f3	f1	130.5369	131.5369	133.9794	135.2414	136.1111	137.1111	138.1341	130.5528	131.5382	133.9808	135.2429	136.1124	137.1125	137.6355	0.523	1.2619
17	2	24	prosody	5	CNh2_10.wav	SPnegh3_10.wav	CN_SPneg	10	2	valid	2.0737	1	h2	h3	138.1341	139.1341	141.2078	142.0146	143.0147	144.0147	145.6137	138.1511	139.1357	141.2091	142.0161	143.0161	144.0162	145.1152	1.099	0.80687
17	2	24	prosody	5	CNh4_16.wav	SPnegh2_16.wav	CN_SPneg	16	5	valid	2.2909	0.71562	h4	h2	145.6137	146.6137	148.9045	149.9328	150.6484	151.6484	152.9348	145.6311	146.6153	148.9059	149.9344	150.6499	151.6499	152.4363	0.78645	1.0282
17	2	24	prosody	5	CNf3_8.wav	SPnegh1_8.wav	CN_SPneg	8	1	valid	2.4237	1.3794	f3	h1	152.9348	153.9348	156.3585	157.555	158.9344	159.9344	161.7646	152.952	153.9363	156.36	157.5566	158.9359	159.936	161.2662	1.3301	1.1965
17	2	24	prosody	5	CNh1_15.wav	SPnegf4_15.wav	CN_SPneg	15	3	directvalide	1.6736	1.1799	h1	f4	161.7646	162.7646	164.4382	165.3948	166.5747	167.5747	168.4054	161.7803	162.7661	164.4396	165.3964	166.576	167.5762	167.9069	0.33073	0.95656
17	2	24	prosody	5	CNf2_4.wav	SPnegh4_4.wav	CN_SPneg	4	4	valid	2.0256	1.2419	f2	h4	168.4054	169.4054	171.431	172.6876	173.9294	174.9294	175.9866	168.4205	169.4068	171.4324	172.6891	173.9306	174.931	175.4882	0.55716	1.2566
