subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
39	2	27	semantic	2	CNh3_13.wav	SNnegf2_13.wav	CN_SNneg	13	4	valid	2.3791	0.90268	h3	f2	0	1	3.3791	4.7715	5.6742	6.6742	10.6446	0.0046959	1.0019	3.3805	4.7734	5.6755	6.676	10.1464	3.4704	1.3924
39	2	27	semantic	2	CNf3_5.wav	SNnegh4_5.wav	CN_SNneg	5	5	valid	1.9773	0.99549	f3	h4	10.6446	11.6446	13.6218	14.2815	15.277	16.277	18.62	10.6708	11.646	13.6233	14.2833	15.2784	16.2787	18.1217	1.843	0.65967
39	2	27	semantic	2	CNf2_1.wav	SPnegh4_1.wav	CN_SPneg	1	5	valid	2.315	0.98041	f2	h4	18.62	19.62	21.9349	22.5349	23.5153	24.5153	26.753	18.6408	19.6219	21.9363	22.5366	23.5167	24.5167	26.2544	1.7378	0.59995
39	2	27	semantic	2	CPh1_3.wav	SNposh4_3.wav	CP_SNpos	3	1	valid	1.6592	1.1212	h1	h4	26.753	27.753	29.4122	30.0111	31.1323	32.1323	34.2806	26.769	27.7546	29.4136	30.0128	31.1336	32.1341	33.7825	1.6484	0.59886
39	2	27	semantic	2	CNh2_14.wav	SPnegh4_14.wav	CN_SPneg	14	5	valid	1.8744	1.1765	h2	h4	34.2806	35.2806	37.1551	38.6375	39.814	40.814	42.481	34.2981	35.283	37.1565	38.6393	39.8159	40.8162	41.9832	1.167	1.4824
39	2	27	semantic	2	CPh3_16.wav	SPposf1_16.wav	CP_SPpos	16	5	valid	1.9799	0.90583	h3	f1	42.481	43.481	45.461	45.9658	46.8716	47.8716	49.2746	42.498	43.483	45.4624	45.9675	46.873	47.8734	48.7764	0.90304	0.5048
39	2	27	semantic	2	CNf2_13.wav	SPnegh2_13.wav	CN_SPneg	13	5	valid	2.5844	0.8742	f2	h2	49.2746	50.2746	52.859	53.7317	54.6059	55.6059	57.0293	49.2918	50.2765	52.8604	53.7335	54.6074	55.6073	56.5306	0.92334	0.87274
39	2	27	semantic	2	CNf1_6.wav	SPnegf4_6.wav	CN_SPneg	6	5	valid	2.4798	1.4518	f1	f4	57.0293	58.0293	60.509	61.4666	62.9183	63.9183	65.2686	57.0462	58.0311	60.5104	61.4683	62.9197	63.9201	64.7704	0.85028	0.95754
39	2	27	semantic	2	CPf4_1.wav	SPposh4_1.wav	CP_SPpos	1	5	valid	2.3239	0.87483	f4	h4	65.2686	66.2686	68.5925	69.88	70.7548	71.7548	73.1147	65.286	66.2705	68.5938	69.8818	70.7562	71.7566	72.6165	0.85983	1.2875
39	2	27	semantic	2	CNf1_9.wav	SPnegf3_9.wav	CN_SPneg	9	5	valid	2.1994	1.2742	f1	f3	73.1147	74.1147	76.314	77.6104	78.8846	79.8846	81.3267	73.1312	74.1166	76.3159	77.6121	78.886	79.8864	80.8285	0.94219	1.2963
