subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
32	2	18	tom	2	CPh1_6.wav	SNposh2_6.wav	CP_SNpos	6	2	valid	1.8135	0.97585	h1	h2	0	1	2.8135	4.2567	5.2325	6.2325	10.1257	0.0049335	1.0015	2.8148	4.2582	5.2339	6.2344	9.6276	3.3931	1.4432
32	2	18	tom	2	CPh2_10.wav	SPposh3_10.wav	CP_SPpos	10	1	valid	1.7423	1.0605	h2	h3	10.1257	11.1257	12.868	13.398	14.4585	15.4585	17.9916	10.1487	11.1272	12.8694	13.3995	14.46	15.4601	17.4932	2.0331	0.52999
32	2	18	tom	2	CPh4_2.wav	SPposf3_2.wav	CP_SPpos	2	1	valid	2.0214	1.7879	h4	f3	17.9916	18.9916	21.0129	21.7442	23.5321	24.5321	26.6647	18.0103	18.9931	21.0144	21.7458	23.5335	24.5338	26.1664	1.6326	0.73124
32	2	18	tom	2	CNh4_3.wav	SNnegf2_3.wav	CN_SNneg	3	4	valid	2.8305	1.1871	h4	f2	26.6647	27.6647	30.4953	31.111	32.2981	33.2981	36.149	26.6814	27.6664	30.4967	31.1125	32.2995	33.2998	35.6507	2.3509	0.61567
32	2	18	tom	2	CPf3_13.wav	SPposf1_13.wav	CP_SPpos	13	2	valid	1.7859	1.0322	f3	f1	36.149	37.149	38.935	39.518	40.5502	41.5502	45.0249	36.1649	37.1508	38.9364	39.5195	40.5516	41.5519	44.5265	2.9746	0.58303
32	2	18	tom	2	CNf1_12.wav	SPnegh2_12.wav	CN_SPneg	12	4	valid	1.9892	0.91079	f1	h2	45.0249	46.0249	48.0141	49.4114	50.3221	51.3221	54.9209	45.0423	46.0265	48.0155	49.4134	50.3235	51.3239	54.4227	3.0988	1.3973
32	2	18	tom	2	CNh1_14.wav	SPnegh4_14.wav	CN_SPneg	14	3	directvalide	1.9124	1.1765	h1	h4	54.9209	55.9209	57.8333	58.3619	59.5384	60.5384	62.6648	54.9394	55.9225	57.8346	58.3635	59.5397	60.54	62.1665	1.6265	0.52858
32	2	18	tom	2	CPh1_5.wav	SNposh2_5.wav	CP_SNpos	5	5	valid	2.0209	0.99619	h1	h2	62.6648	63.6648	65.6857	67.1457	68.1419	69.1419	71.3049	62.6811	63.6664	65.6871	67.1472	68.1433	69.1435	70.8065	1.663	1.46
32	2	18	tom	2	CNh4_6.wav	SPnegf4_6.wav	CN_SPneg	6	2	valid	2.9964	1.4518	h4	f4	71.3049	72.3049	75.3013	76.4883	77.94	78.94	82.2739	71.3209	72.3065	75.3026	76.4899	77.9414	78.9417	81.7755	2.8338	1.187
32	2	18	tom	2	CPf3_16.wav	SNposf4_16.wav	CP_SNpos	16	4	valid	2.0749	0.85156	f3	f4	82.2739	83.2739	85.3487	86.1078	86.9594	87.9594	89.863	82.2897	83.2755	85.3501	86.1095	86.9608	87.9609	89.3646	1.4036	0.75912
32	2	18	tom	2	CNf3_11.wav	SNnegh1_11.wav	CN_SNneg	11	2	valid	2.2024	0.76687	f3	h1	89.863	90.863	93.0654	93.6953	94.4622	95.4622	98.4387	89.8799	90.8646	93.0668	93.6969	94.4636	95.4637	97.9402	2.4766	0.62984
