subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
47	1	24	sarcasm	3	CPf2_11.wav	SPposh1_11.wav	CP_SPpos	11	1	valid	2.5876	0.73311	f2	h1	0	1	3.5876	4.1583	4.8914	5.8914	8.0292	0.002284	1.0009	3.5885	4.1592	4.8921	5.8927	7.5305	1.6377	0.57078
47	1	24	sarcasm	3	CNf2_10.wav	SPnegf3_10.wav	CN_SPneg	10	4	valid	2.2019	1.1291	f2	f3	8.0292	9.0292	11.2311	12.391	13.5201	14.5201	17.1401	8.0462	9.0306	11.232	12.3925	13.5215	14.5216	16.6416	2.12	1.1599
47	1	24	sarcasm	3	CPh3_6.wav	SPposf4_6.wav	CP_SPpos	6	4	valid	2.0128	1.3697	h3	f4	17.1401	18.1401	20.1529	20.6854	22.0551	23.0551	24.9874	17.1566	18.1414	20.1538	20.6868	22.056	23.0564	24.4887	1.4323	0.53253
47	1	24	sarcasm	3	CPf3_7.wav	SPposh1_7.wav	CP_SPpos	7	1	valid	2.0523	0.8151	f3	h1	24.9874	25.9874	28.0397	28.7144	29.5295	30.5295	31.8589	25.0023	25.9887	28.0406	28.7159	29.5305	30.5305	31.3598	0.82931	0.67475
47	1	24	sarcasm	3	CPf2_13.wav	SNposh4_13.wav	CP_SNpos	13	2	valid	2.0821	1.1715	f2	h4	31.8589	32.8589	34.941	35.7169	36.8884	37.8884	41.4842	31.8732	32.8602	34.9419	35.7183	36.8893	37.8897	40.9855	3.0958	0.77593
47	1	24	sarcasm	3	CPh2_2.wav	SNposf4_2.wav	CP_SNpos	2	2	valid	1.663	1.303	h2	f4	41.4842	42.4842	44.1472	45.0068	46.3098	47.3098	51.383	41.498	42.4856	44.1482	45.0077	46.3107	47.3113	50.8845	3.5732	0.8596
47	1	24	sarcasm	3	CPh4_3.wav	SPposf1_3.wav	CP_SPpos	3	1	valid	2.1244	1.2007	h4	f1	51.383	52.383	54.5074	55.3574	56.5581	57.5581	58.9484	51.3975	52.384	54.5084	55.3587	56.559	57.5595	58.4498	0.89027	0.84994
47	1	24	sarcasm	3	CPf1_7.wav	SNposh3_7.wav	CP_SNpos	7	1	valid	1.8508	1.0444	f1	h3	58.9484	59.9484	61.7992	63.0539	64.0983	65.0983	67.5452	58.9624	59.9494	61.8001	63.0549	64.0992	65.0997	67.0466	1.9469	1.2547
47	1	24	sarcasm	3	CNh3_3.wav	SNnegh2_3.wav	CN_SNneg	3	1	valid	2.8388	1.1466	h3	h2	67.5452	68.5452	71.384	72.7346	73.8812	74.8812	76.5237	67.5603	68.5467	71.3849	72.7359	73.8821	74.8822	76.0247	1.1425	1.3506
47	1	24	sarcasm	3	CPf1_14.wav	SPposf4_14.wav	CP_SPpos	14	1	valid	1.9952	1.2568	f1	f4	76.5237	77.5237	79.5189	80.171	81.4278	82.4278	83.9764	76.538	77.525	79.5199	80.1724	81.4287	82.4292	83.4777	1.0485	0.65208
47	1	24	sarcasm	3	CPh3_11.wav	SNposh4_11.wav	CP_SNpos	11	1	valid	2.3025	1.0106	h3	h4	83.9764	84.9764	87.2789	88.6427	89.6533	90.6533	94.2686	83.9954	84.9779	87.2798	88.6442	89.6548	90.6552	93.7705	3.1153	1.3639
47	1	24	sarcasm	3	CNf4_2.wav	SPnegf3_2.wav	CN_SPneg	2	2	valid	2.2478	1.8634	f4	f3	94.2686	95.2686	97.5165	98.829	100.6924	101.6924	104.1501	94.2834	95.2701	97.5174	98.8304	100.6933	101.6939	103.6516	1.9577	1.3126
47	1	24	sarcasm	3	CNf1_16.wav	SNnegh3_16.wav	CN_SNneg	16	1	valid	1.716	0.80245	f1	h3	104.1501	105.1501	106.8662	107.8411	108.6436	109.6436	111.0229	104.1652	105.1515	106.8671	107.8425	108.6445	109.6449	110.5242	0.87928	0.97495
47	1	24	sarcasm	3	CNh4_5.wav	SNnegh1_5.wav	CN_SNneg	5	1	valid	2.5802	0.95016	h4	h1	111.0229	112.0229	114.6031	115.5354	116.4856	117.4856	119.1124	111.0482	112.0242	114.6039	115.5368	116.4866	117.4866	118.6133	1.1268	0.93236
47	1	24	sarcasm	3	CPh2_16.wav	SPposf3_16.wav	CP_SPpos	16	1	valid	2.0086	0.77787	h2	f3	119.1124	120.1124	122.121	122.8307	123.6086	124.6086	125.8653	119.1257	120.1139	122.1219	122.832	123.6095	124.61	125.3667	0.75672	0.70973
47	1	24	sarcasm	3	CNf2_7.wav	SNnegh4_7.wav	CN_SNneg	7	1	valid	2.5112	1.1715	f2	h4	125.8653	126.8653	129.3765	129.9714	131.1428	132.1428	133.5724	125.8795	126.8667	129.3774	129.9727	131.1437	132.1443	133.0738	0.92956	0.59486
47	1	24	sarcasm	3	CNh3_4.wav	SNnegh1_4.wav	CN_SNneg	4	1	valid	1.7662	1.1093	h3	h1	133.5724	134.5724	136.3386	137.3684	138.4777	139.4777	141.0681	133.605	134.5737	136.3395	137.3698	138.4786	139.4791	140.5695	1.0904	1.0298
47	1	24	sarcasm	3	CPh2_10.wav	SNposf4_10.wav	CP_SNpos	10	1	valid	1.7423	0.9439	h2	f4	141.0681	142.0681	143.8104	145.1667	146.1106	147.1106	149.1962	141.082	142.0695	143.8113	145.168	146.1115	147.1119	148.6975	1.5856	1.3562
47	1	24	sarcasm	3	CNh3_5.wav	SPnegh4_5.wav	CN_SPneg	5	4	valid	1.9799	1.0257	h3	h4	149.1962	150.1962	152.1761	152.9964	154.022	155.022	158.4565	149.2103	150.1974	152.177	152.9977	154.0229	155.0231	157.9575	2.9345	0.82028
47	1	24	sarcasm	3	CNh2_1.wav	SPnegf3_1.wav	CN_SPneg	1	5	valid	2.1835	1.1436	h2	f3	158.4565	159.4565	161.64	162.2779	163.4215	164.4215	166.3061	158.4746	159.4575	161.6409	162.2792	163.4224	164.4229	165.8075	1.3846	0.63791
