subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
6	2	28	semantic	4	CPf1_6.wav	SNposh2_6.wav	CP_SNpos	6	1	valid	1.932	0.97585	f1	h2	0	1	2.932	4.1988	5.1747	6.1747	10.8029	0.0025062	1.0017	2.9335	4.2007	5.1759	6.1765	10.3047	4.1282	1.2668
6	2	28	semantic	4	CPf1_12.wav	SPposf2_12.wav	CP_SPpos	12	5	valid	1.9637	0.82431	f1	f2	10.8029	11.8029	13.7666	14.2669	15.0912	16.0912	17.4337	10.8186	11.8048	13.768	14.2685	15.0926	16.0931	16.9356	0.84248	0.50027
6	2	28	semantic	4	CNf2_9.wav	SPnegh2_9.wav	CN_SPneg	9	5	valid	2.4979	1.0978	f2	h2	17.4337	18.4337	20.9316	21.4405	22.5383	23.5383	24.8869	17.45	18.4354	20.933	21.4423	22.5401	23.5403	24.3889	0.84859	0.50889
6	2	28	semantic	4	CNf3_10.wav	SPnegh4_10.wav	CN_SPneg	10	4	valid	2.1863	0.95528	f3	h4	24.8869	25.8869	28.0732	29.2364	30.1917	31.1917	32.3921	24.9032	25.8886	28.0746	29.2383	30.193	31.1935	31.8939	0.70036	1.1633
6	2	28	semantic	4	CPf2_13.wav	SNposh4_13.wav	CP_SNpos	13	2	valid	2.0821	1.1715	f2	h4	32.3921	33.3921	35.4742	36.149	37.3205	38.3205	39.3792	32.4077	33.3939	35.4756	36.1508	37.3218	38.3222	38.8809	0.55873	0.67481
6	2	28	semantic	4	CPf3_15.wav	SPposh1_15.wav	CP_SPpos	15	4	valid	1.5646	0.77653	f3	h1	39.3792	40.3792	41.9438	43.2221	43.9986	44.9986	46.144	39.3956	40.381	41.9452	43.2238	44	45.0005	45.6459	0.64533	1.2783
6	2	28	semantic	4	CPf2_11.wav	SPposf1_11.wav	CP_SPpos	11	4	valid	2.5876	1.1195	f2	f1	46.144	47.144	49.7315	50.6849	51.8044	52.8044	55.207	46.1605	47.1457	49.733	50.6866	51.8057	52.8063	54.7089	1.9026	0.95336
6	2	28	semantic	4	CPh3_2.wav	SNposf2_2.wav	CP_SNpos	2	2	valid	1.9234	1.1267	h3	f2	55.207	56.207	58.1305	59.0648	60.1915	61.1915	63.0644	55.2213	56.2089	58.1319	59.0662	60.1928	61.1929	62.5658	1.3729	0.93429
6	2	28	semantic	4	CNf3_16.wav	SNnegf1_16.wav	CN_SNneg	16	1	valid	1.8798	0.68615	f3	f1	63.0644	64.0644	65.9441	67.0637	67.7498	68.7498	70.5674	63.081	64.0658	65.9455	67.0653	67.7512	68.7513	70.0689	1.3176	1.1195
6	2	28	semantic	4	CNh1_2.wav	SNnegf3_2.wav	CN_SNneg	2	2	valid	1.6283	1.2541	h1	f3	70.5674	71.5674	73.1957	74.0982	75.3522	76.3522	77.5544	70.5842	71.5691	73.197	74.1001	75.3536	76.3539	77.056	0.70214	0.90251
